,Index,JSON Data,Date,City,Country,Latitude,Longitude,Temperature,Humidity,Clouds,Wind Speed
374,374,"{'coord': {'lon': -63.7568, 'lat': -35.6566}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 64.11, 'feels_like': 61.3, 'temp_min': 64.11, 'temp_max': 64.11, 'pressure': 1003, 'humidity': 23, 'sea_level': 1003, 'grnd_level': 987}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 55, 'gust': 13.49}, 'clouds': {'all': 51}, 'dt': 1660681800, 'sys': {'country': 'AR', 'sunrise': 1660647328, 'sunset': 1660686206}, 'timezone': -10800, 'id': 3855075, 'name': 'General Pico', 'cod': 200}",1660681800,General Pico,AR,-35.6566,-63.7568,64.11,23.0,51.0,9.17
375,375,"{'coord': {'lon': -59.5167, 'lat': 13.2167}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 86.61, 'feels_like': 96.58, 'temp_min': 86.61, 'temp_max': 86.61, 'pressure': 1012, 'humidity': 70}, 'visibility': 10000, 'wind': {'speed': 16.11, 'deg': 90}, 'clouds': {'all': 40}, 'dt': 1660681708, 'sys': {'type': 1, 'id': 8772, 'country': 'BB', 'sunrise': 1660643150, 'sunset': 1660688348}, 'timezone': -14400, 'id': 3374083, 'name': 'Bathsheba', 'cod': 200}",1660681708,Bathsheba,BB,13.2167,-59.5167,86.61,70.0,40.0,16.11
376,376,"{'cod': '404', 'message': 'city not found'}",NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0
377,377,"{'coord': {'lon': 22.4167, 'lat': 61.8}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 70.56, 'feels_like': 70.93, 'temp_min': 70.56, 'temp_max': 70.56, 'pressure': 1015, 'humidity': 77, 'sea_level': 1015, 'grnd_level': 1003}, 'visibility': 10000, 'wind': {'speed': 6.8, 'deg': 139, 'gust': 21.18}, 'clouds': {'all': 8}, 'dt': 1660681806, 'sys': {'type': 1, 'id': 1353, 'country': 'FI', 'sunrise': 1660617466, 'sunset': 1660674710}, 'timezone': 10800, 'id': 654363, 'name': 'Kankaanpää', 'cod': 200}",1660681806,Kankaanpää,FI,61.8,22.4167,70.56,77.0,8.0,6.8
378,378,"{'coord': {'lon': -7.5538, 'lat': 7.4125}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 69.48, 'feels_like': 70.74, 'temp_min': 69.48, 'temp_max': 69.48, 'pressure': 1014, 'humidity': 98, 'sea_level': 1014, 'grnd_level': 976}, 'visibility': 10000, 'wind': {'speed': 2.51, 'deg': 243, 'gust': 11.83}, 'clouds': {'all': 100}, 'dt': 1660681808, 'sys': {'country': 'CI', 'sunrise': 1660631035, 'sunset': 1660675525}, 'timezone': 0, 'id': 2284647, 'name': 'Man', 'cod': 200}",1660681808,Man,CI,7.4125,-7.5538,69.48,98.0,100.0,2.51
379,379,"{'coord': {'lon': 66.3167, 'lat': 51.1}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 56.98, 'feels_like': 54.79, 'temp_min': 56.98, 'temp_max': 56.98, 'pressure': 1021, 'humidity': 51, 'sea_level': 1021, 'grnd_level': 992}, 'visibility': 10000, 'wind': {'speed': 6.08, 'deg': 28, 'gust': 6.31}, 'clouds': {'all': 0}, 'dt': 1660681811, 'sys': {'country': 'KZ', 'sunrise': 1660695846, 'sunset': 1660748037}, 'timezone': 21600, 'id': 1524606, 'name': 'Derzhavīnsk', 'cod': 200}",1660681811,Derzhavīnsk,KZ,51.1,66.3167,56.98,51.0,0.0,6.08
380,380,"{'coord': {'lon': 47.2636, 'lat': 61.2731}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 66.56, 'feels_like': 66.4, 'temp_min': 66.56, 'temp_max': 66.56, 'pressure': 1025, 'humidity': 74, 'sea_level': 1025, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 4.5, 'deg': 216, 'gust': 11.86}, 'clouds': {'all': 100}, 'dt': 1660681813, 'sys': {'country': 'RU', 'sunrise': 1660611656, 'sunset': 1660668595}, 'timezone': 10800, 'id': 569269, 'name': 'Cheremushskiy', 'cod': 200}",1660681813,Cheremushskiy,RU,61.2731,47.2636,66.56,74.0,100.0,4.5
381,381,"{'coord': {'lon': -112.5838, 'lat': 33.3703}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 102.92, 'feels_like': 107.58, 'temp_min': 99.88, 'temp_max': 105.3, 'pressure': 1009, 'humidity': 30}, 'visibility': 10000, 'wind': {'speed': 0, 'deg': 0}, 'clouds': {'all': 0}, 'dt': 1660681749, 'sys': {'type': 2, 'id': 2004108, 'country': 'US', 'sunrise': 1660654425, 'sunset': 1660702543}, 'timezone': -25200, 'id': 5287262, 'name': 'Buckeye', 'cod': 200}",1660681749,Buckeye,US,33.3703,-112.5838,102.92,30.0,0.0,0.0
382,382,"{'cod': '404', 'message': 'city not found'}",NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0
383,383,"{'coord': {'lon': -121.895, 'lat': 37.3394}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 92.95, 'feels_like': 92.21, 'temp_min': 78.51, 'temp_max': 103.91, 'pressure': 1008, 'humidity': 32}, 'visibility': 10000, 'wind': {'speed': 6.91, 'deg': 350}, 'clouds': {'all': 0}, 'dt': 1660681803, 'sys': {'type': 1, 'id': 5845, 'country': 'US', 'sunrise': 1660656293, 'sunset': 1660705143}, 'timezone': -25200, 'id': 5392171, 'name': 'San Jose', 'cod': 200}",1660681803,San Jose,US,37.3394,-121.895,92.95,32.0,0.0,6.91
384,384,"{'coord': {'lon': 112.3825, 'lat': 24.7811}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 76.95, 'feels_like': 78.8, 'temp_min': 76.95, 'temp_max': 76.95, 'pressure': 1006, 'humidity': 95, 'sea_level': 1006, 'grnd_level': 993}, 'visibility': 10000, 'wind': {'speed': 1.48, 'deg': 193, 'gust': 1.7}, 'clouds': {'all': 81}, 'dt': 1660681820, 'sys': {'country': 'CN', 'sunrise': 1660687528, 'sunset': 1660734246}, 'timezone': 28800, 'id': 1803841, 'name': 'Lianzhou', 'cod': 200}",1660681820,Lianzhou,CN,24.7811,112.3825,76.95,95.0,81.0,1.48
385,385,"{'coord': {'lon': 24.6909, 'lat': 35.4182}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.97, 'feels_like': 74.84, 'temp_min': 73.26, 'temp_max': 77.11, 'pressure': 1012, 'humidity': 57, 'sea_level': 1012, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 4.07, 'deg': 265, 'gust': 6.17}, 'clouds': {'all': 0}, 'dt': 1660681821, 'sys': {'type': 2, 'id': 2003070, 'country': 'GR', 'sunrise': 1660621276, 'sunset': 1660669808}, 'timezone': 10800, 'id': 255849, 'name': 'Pánormos', 'cod': 200}",1660681821,Pánormos,GR,35.4182,24.6909,74.97,57.0,0.0,4.07
386,386,"{'coord': {'lon': -122.6762, 'lat': 45.5234}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 82.6, 'feels_like': 82.96, 'temp_min': 78.73, 'temp_max': 88, 'pressure': 1016, 'humidity': 47}, 'visibility': 10000, 'wind': {'speed': 9.22, 'deg': 280}, 'clouds': {'all': 20}, 'dt': 1660681660, 'sys': {'type': 2, 'id': 2008548, 'country': 'US', 'sunrise': 1660655567, 'sunset': 1660706244}, 'timezone': -25200, 'id': 5746545, 'name': 'Portland', 'cod': 200}",1660681660,Portland,US,45.5234,-122.6762,82.6,47.0,20.0,9.22
387,387,"{'coord': {'lon': 75.8106, 'lat': 41.1702}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 52.66, 'feels_like': 51.24, 'temp_min': 52.66, 'temp_max': 52.66, 'pressure': 1014, 'humidity': 77, 'sea_level': 1014, 'grnd_level': 797}, 'visibility': 10000, 'wind': {'speed': 1.12, 'deg': 21, 'gust': 2.46}, 'clouds': {'all': 6}, 'dt': 1660681825, 'sys': {'country': 'KG', 'sunrise': 1660694875, 'sunset': 1660744452}, 'timezone': 21600, 'id': 1528796, 'name': 'At-Bashi', 'cod': 200}",1660681825,At-Bashi,KG,41.1702,75.8106,52.66,77.0,6.0,1.12
388,388,"{'coord': {'lon': 77.5833, 'lat': 34.1667}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 60.28, 'feels_like': 58.96, 'temp_min': 60.28, 'temp_max': 60.28, 'pressure': 1010, 'humidity': 63, 'sea_level': 1010, 'grnd_level': 678}, 'visibility': 10000, 'wind': {'speed': 6.42, 'deg': 256, 'gust': 7.85}, 'clouds': {'all': 64}, 'dt': 1660681827, 'sys': {'country': 'IN', 'sunrise': 1660695135, 'sunset': 1660743341}, 'timezone': 19800, 'id': 1264976, 'name': 'Leh', 'cod': 200}",1660681827,Leh,IN,34.1667,77.5833,60.28,63.0,64.0,6.42
389,389,"{'coord': {'lon': -60.6733, 'lat': 2.8197}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 93.18, 'feels_like': 95.74, 'temp_min': 93.18, 'temp_max': 93.18, 'pressure': 1008, 'humidity': 40}, 'visibility': 10000, 'wind': {'speed': 10.36, 'deg': 70}, 'clouds': {'all': 20}, 'dt': 1660681829, 'sys': {'type': 1, 'id': 8340, 'country': 'BR', 'sunrise': 1660644056, 'sunset': 1660687997}, 'timezone': -14400, 'id': 3664980, 'name': 'Boa Vista', 'cod': 200}",1660681829,Boa Vista,BR,2.8197,-60.6733,93.18,40.0,20.0,10.36
390,390,"{'coord': {'lon': -0.759, 'lat': 5.2618}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 72.1, 'feels_like': 73.11, 'temp_min': 72.1, 'temp_max': 72.1, 'pressure': 1014, 'humidity': 87, 'sea_level': 1014, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 9.01, 'deg': 203, 'gust': 13.62}, 'clouds': {'all': 50}, 'dt': 1660681830, 'sys': {'country': 'GH', 'sunrise': 1660629533, 'sunset': 1660673765}, 'timezone': 0, 'id': 2297810, 'name': 'Mumford', 'cod': 200}",1660681830,Mumford,GH,5.2618,-0.759,72.1,87.0,50.0,9.01
391,391,"{'coord': {'lon': 133.5136, 'lat': 45.0917}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 60.35, 'feels_like': 60.46, 'temp_min': 60.35, 'temp_max': 60.35, 'pressure': 1009, 'humidity': 93, 'sea_level': 1009, 'grnd_level': 998}, 'visibility': 10000, 'wind': {'speed': 3.67, 'deg': 154, 'gust': 3.76}, 'clouds': {'all': 0}, 'dt': 1660681832, 'sys': {'country': 'RU', 'sunrise': 1660680557, 'sunset': 1660731076}, 'timezone': 36000, 'id': 2022064, 'name': 'Kirovskiy', 'cod': 200}",1660681832,Kirovskiy,RU,45.0917,133.5136,60.35,93.0,0.0,3.67
392,392,"{'coord': {'lon': 38.8971, 'lat': 47.4157}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 73.02, 'feels_like': 73.74, 'temp_min': 73.02, 'temp_max': 73.02, 'pressure': 1010, 'humidity': 79, 'sea_level': 1010, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 6.51, 'deg': 281, 'gust': 11.63}, 'rain': {'1h': 1.1}, 'clouds': {'all': 63}, 'dt': 1660681834, 'sys': {'country': 'RU', 'sunrise': 1660616501, 'sunset': 1660667766}, 'timezone': 10800, 'id': 507427, 'name': 'Pokrovskoye', 'cod': 200}",1660681834,Pokrovskoye,RU,47.4157,38.8971,73.02,79.0,63.0,6.51
393,393,"{'coord': {'lon': 160.7034, 'lat': -8.7676}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 78.58, 'feels_like': 79.81, 'temp_min': 78.58, 'temp_max': 78.58, 'pressure': 1012, 'humidity': 78, 'sea_level': 1012, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 4, 'deg': 56, 'gust': 4.9}, 'clouds': {'all': 10}, 'dt': 1660681836, 'sys': {'country': 'SB', 'sunrise': 1660677997, 'sunset': 1660720587}, 'timezone': 39600, 'id': 2109701, 'name': 'Auki', 'cod': 200}",1660681836,Auki,SB,-8.7676,160.7034,78.58,78.0,10.0,4.0
394,394,"{'coord': {'lon': -171, 'lat': 65.5833}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 40.39, 'feels_like': 33.31, 'temp_min': 40.39, 'temp_max': 40.39, 'pressure': 1014, 'humidity': 71, 'sea_level': 1014, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 12.06, 'deg': 7, 'gust': 19.24}, 'clouds': {'all': 99}, 'dt': 1660681838, 'sys': {'country': 'RU', 'sunrise': 1660749181, 'sunset': 1660808598}, 'timezone': 43200, 'id': 4031637, 'name': 'Lavrentiya', 'cod': 200}",1660681838,Lavrentiya,RU,65.5833,-171.0,40.39,71.0,99.0,12.06
395,395,"{'coord': {'lon': -147.8028, 'lat': 64.8569}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 61.93, 'feels_like': 61.16, 'temp_min': 59.99, 'temp_max': 64.2, 'pressure': 1006, 'humidity': 71}, 'visibility': 10000, 'wind': {'speed': 9.22, 'deg': 80}, 'clouds': {'all': 75}, 'dt': 1660681840, 'sys': {'type': 1, 'id': 7683, 'country': 'US', 'sunrise': 1660657302, 'sunset': 1660716568}, 'timezone': -28800, 'id': 5859699, 'name': 'College', 'cod': 200}",1660681840,College,US,64.8569,-147.8028,61.93,71.0,75.0,9.22
396,396,"{'coord': {'lon': 143.3, 'lat': 59.3833}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 58.19, 'feels_like': 57.85, 'temp_min': 58.19, 'temp_max': 58.19, 'pressure': 997, 'humidity': 88, 'sea_level': 997, 'grnd_level': 997}, 'visibility': 10000, 'wind': {'speed': 1.79, 'deg': 153, 'gust': 2.04}, 'clouds': {'all': 90}, 'dt': 1660681842, 'sys': {'country': 'RU', 'sunrise': 1660675650, 'sunset': 1660731286}, 'timezone': 36000, 'id': 2122605, 'name': 'Okhotsk', 'cod': 200}",1660681842,Okhotsk,RU,59.3833,143.3,58.19,88.0,90.0,1.79
397,397,"{'coord': {'lon': -7.9322, 'lat': 37.0194}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 75, 'feels_like': 74.55, 'temp_min': 71.96, 'temp_max': 77.18, 'pressure': 1012, 'humidity': 50}, 'visibility': 10000, 'wind': {'speed': 14.97, 'deg': 310}, 'clouds': {'all': 0}, 'dt': 1660681843, 'sys': {'type': 1, 'id': 6892, 'country': 'PT', 'sunrise': 1660628957, 'sunset': 1660677784}, 'timezone': 3600, 'id': 2268339, 'name': 'Faro', 'cod': 200}",1660681843,Faro,PT,37.0194,-7.9322,75.0,50.0,0.0,14.97
398,398,"{'coord': {'lon': 124.2928, 'lat': 7.9986}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 68.34, 'feels_like': 69.24, 'temp_min': 68.34, 'temp_max': 68.34, 'pressure': 1012, 'humidity': 93, 'sea_level': 1012, 'grnd_level': 932}, 'visibility': 10000, 'wind': {'speed': 3.51, 'deg': 169, 'gust': 4.03}, 'clouds': {'all': 100}, 'dt': 1660681845, 'sys': {'country': 'PH', 'sunrise': 1660685756, 'sunset': 1660730302}, 'timezone': 28800, 'id': 1701054, 'name': 'Marawi', 'cod': 200}",1660681845,Marawi,PH,7.9986,124.2928,68.34,93.0,100.0,3.51
399,399,"{'coord': {'lon': -2.9779, 'lat': 53.4106}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 62.92, 'feels_like': 62.76, 'temp_min': 60.51, 'temp_max': 65.08, 'pressure': 1009, 'humidity': 82}, 'visibility': 10000, 'wind': {'speed': 9.22, 'deg': 360}, 'clouds': {'all': 40}, 'dt': 1660681588, 'sys': {'type': 2, 'id': 2008599, 'country': 'GB', 'sunrise': 1660625596, 'sunset': 1660678767}, 'timezone': 3600, 'id': 2644210, 'name': 'Liverpool', 'cod': 200}",1660681588,Liverpool,GB,53.4106,-2.9779,62.92,82.0,40.0,9.22
400,400,"{'coord': {'lon': 47.6004, 'lat': 34.7837}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.5, 'feels_like': 79.5, 'temp_min': 79.5, 'temp_max': 79.5, 'pressure': 1008, 'humidity': 14, 'sea_level': 1008, 'grnd_level': 833}, 'visibility': 10000, 'wind': {'speed': 3.53, 'deg': 27, 'gust': 3.85}, 'clouds': {'all': 57}, 'dt': 1660681849, 'sys': {'country': 'IR', 'sunrise': 1660702279, 'sunset': 1660750586}, 'timezone': 16200, 'id': 114049, 'name': 'Sonqor', 'cod': 200}",1660681849,Sonqor,IR,34.7837,47.6004,79.5,14.0,57.0,3.53
401,401,"{'coord': {'lon': 78.8167, 'lat': 21.3167}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 78.15, 'feels_like': 80.04, 'temp_min': 78.15, 'temp_max': 78.15, 'pressure': 1006, 'humidity': 93, 'sea_level': 1006, 'grnd_level': 965}, 'visibility': 10000, 'wind': {'speed': 8.79, 'deg': 237, 'gust': 22.06}, 'clouds': {'all': 56}, 'dt': 1660681851, 'sys': {'type': 1, 'id': 9069, 'country': 'IN', 'sunrise': 1660695830, 'sunset': 1660742054}, 'timezone': 19800, 'id': 1262873, 'name': 'Mohpa', 'cod': 200}",1660681851,Mohpa,IN,21.3167,78.8167,78.15,93.0,56.0,8.79
402,402,"{'coord': {'lon': 67.7975, 'lat': 66.5606}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 40.82, 'feels_like': 35.69, 'temp_min': 40.82, 'temp_max': 40.82, 'pressure': 1019, 'humidity': 77, 'sea_level': 1019, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 7.81, 'deg': 341, 'gust': 22.15}, 'clouds': {'all': 72}, 'dt': 1660681852, 'sys': {'country': 'RU', 'sunrise': 1660691290, 'sunset': 1660751882}, 'timezone': 18000, 'id': 1512019, 'name': 'Aksarka', 'cod': 200}",1660681852,Aksarka,RU,66.5606,67.7975,40.82,77.0,72.0,7.81
403,403,"{'coord': {'lon': -158.0072, 'lat': 21.3156}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 84.69, 'feels_like': 86.76, 'temp_min': 80.1, 'temp_max': 85.95, 'pressure': 1016, 'humidity': 53}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 200}, 'clouds': {'all': 0}, 'dt': 1660681557, 'sys': {'type': 2, 'id': 47742, 'country': 'US', 'sunrise': 1660666261, 'sunset': 1660712506}, 'timezone': -36000, 'id': 5855051, 'name': '‘Ewa Beach', 'cod': 200}",1660681557,‘Ewa Beach,US,21.3156,-158.0072,84.69,53.0,0.0,5.75
404,404,"{'coord': {'lon': 36.6339, 'lat': 35.9306}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.93, 'feels_like': 73.31, 'temp_min': 72.93, 'temp_max': 72.93, 'pressure': 1007, 'humidity': 72, 'sea_level': 1007, 'grnd_level': 958}, 'visibility': 10000, 'wind': {'speed': 7.27, 'deg': 271, 'gust': 12.39}, 'clouds': {'all': 0}, 'dt': 1660681856, 'sys': {'country': 'SY', 'sunrise': 1660618360, 'sunset': 1660666992}, 'timezone': 10800, 'id': 169389, 'name': 'Idlib', 'cod': 200}",1660681856,Idlib,SY,35.9306,36.6339,72.93,72.0,0.0,7.27
405,405,"{'coord': {'lon': 153.5667, 'lat': -28.8667}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 39.24, 'feels_like': 32.61, 'temp_min': 39.24, 'temp_max': 44.78, 'pressure': 1017, 'humidity': 86, 'sea_level': 1017, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 10.2, 'deg': 225, 'gust': 15.99}, 'clouds': {'all': 22}, 'dt': 1660681858, 'sys': {'type': 1, 'id': 9537, 'country': 'AU', 'sunrise': 1660681004, 'sunset': 1660721005}, 'timezone': 36000, 'id': 2177069, 'name': 'Ballina', 'cod': 200}",1660681858,Ballina,AU,-28.8667,153.5667,39.24,86.0,22.0,10.2
406,406,"{'coord': {'lon': -10.0467, 'lat': 5.8808}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 74.77, 'feels_like': 75.76, 'temp_min': 74.77, 'temp_max': 74.77, 'pressure': 1013, 'humidity': 81, 'sea_level': 1013, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 9.08, 'deg': 187, 'gust': 14.47}, 'clouds': {'all': 100}, 'dt': 1660681766, 'sys': {'country': 'LR', 'sunrise': 1660631725, 'sunset': 1660676031}, 'timezone': 0, 'id': 2278158, 'name': 'Buchanan', 'cod': 200}",1660681766,Buchanan,LR,5.8808,-10.0467,74.77,81.0,100.0,9.08
407,407,"{'coord': {'lon': -65.7125, 'lat': 66.1451}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 50, 'feels_like': 43.9, 'temp_min': 50, 'temp_max': 50, 'pressure': 1007, 'humidity': 71}, 'visibility': 10000, 'wind': {'speed': 18.41, 'deg': 260}, 'clouds': {'all': 75}, 'dt': 1660681861, 'sys': {'type': 1, 'id': 968, 'country': 'CA', 'sunrise': 1660636992, 'sunset': 1660697480}, 'timezone': -14400, 'id': 6096551, 'name': 'Pangnirtung', 'cod': 200}",1660681861,Pangnirtung,CA,66.1451,-65.7125,50.0,71.0,75.0,18.41
408,408,"{'coord': {'lon': -15.2082, 'lat': 64.2539}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 49.41, 'feels_like': 45.54, 'temp_min': 49.41, 'temp_max': 49.41, 'pressure': 1016, 'humidity': 72, 'sea_level': 1016, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 9.31, 'deg': 233, 'gust': 10.09}, 'clouds': {'all': 0}, 'dt': 1660681863, 'sys': {'country': 'IS', 'sunrise': 1660625650, 'sunset': 1660684583}, 'timezone': 0, 'id': 2630299, 'name': 'Hofn', 'cod': 200}",1660681863,Hofn,IS,64.2539,-15.2082,49.41,72.0,0.0,9.31
409,409,"{'coord': {'lon': -121.978, 'lat': 37.7799}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 92.66, 'feels_like': 90.37, 'temp_min': 70.72, 'temp_max': 103.48, 'pressure': 1008, 'humidity': 27}, 'visibility': 10000, 'wind': {'speed': 5.99, 'deg': 322, 'gust': 8.99}, 'clouds': {'all': 0}, 'dt': 1660681865, 'sys': {'type': 2, 'id': 2016191, 'country': 'US', 'sunrise': 1660656270, 'sunset': 1660705206}, 'timezone': -25200, 'id': 5392593, 'name': 'San Ramon', 'cod': 200}",1660681865,San Ramon,US,37.7799,-121.978,92.66,27.0,0.0,5.99
410,410,"{'coord': {'lon': 124.7333, 'lat': 52.3333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 57.42, 'feels_like': 56.43, 'temp_min': 57.42, 'temp_max': 57.42, 'pressure': 1000, 'humidity': 76, 'sea_level': 1000, 'grnd_level': 950}, 'visibility': 10000, 'wind': {'speed': 4.29, 'deg': 207, 'gust': 4.56}, 'clouds': {'all': 100}, 'dt': 1660681867, 'sys': {'country': 'CN', 'sunrise': 1660681604, 'sunset': 1660734243}, 'timezone': 28800, 'id': 2034615, 'name': 'Tahe', 'cod': 200}",1660681867,Tahe,CN,52.3333,124.7333,57.42,76.0,100.0,4.29
